1138167282	20231105004500	20231105221500	1	crowdfundinsider.com	https://www.crowdfundinsider.com/tag/sandbox-industries/	3	-1	299	362	1	100	359	0		
1138167282	20231105004500	20231105221500	1	crowdfundinsider.com	https://www.crowdfundinsider.com/tag/flyover-capitalalso/	3	-1	300	363	1	100	359	0		
1138300618	20231105221500	20231105221500	1	duncanbanner.com	https://www.duncanbanner.com/community/commerce-launches-new-trade-program-for-rural-oklahoma-companies/article_d76daf76-7a98-11ee-8535-fbd624b29b2d.html	12	-1	3399	3414	1	100	3606	4.80961923847695		
1138202258	20231105070000	20231105221500	1	wkjc.com	https://wkjc.com/business/e16461f52435f0cee19fc9135642e3a2	9	-1	1858	1765	1	50	4665	2.83018867924528		
1138202258	20231105070000	20231105221500	1	wondradio.com	https://wondradio.com/abc-business/d98288fd00ed858fe14a123d7150ab7a	8	-1	1843	1750	1	50	4665	2.83400809716599		
1138202258	20231105070000	20231105221500	1	madrock1025.com	https://www.madrock1025.com/syndicated-article/?id=1534276	9	-1	1880	1787	1	50	4661	2.94906166219839		
1138166557	20231105001500	20231105221500	1	gdnonline.com	https://www.gdnonline.com/Details/1294984	5	-1	1789	1824	1	100	2777	1.85185185185185		
1138218890	20231105094500	20231105221500	1	betanews.com	https://betanews.com/2023/11/05/three-ways-ai-is-changing-the-private-equity-game/	5	-1	1603	1650	1	100	7950	0.79554494828958		
1138183549	20231105034500	20231105221500	1	wkjc.com	https://wkjc.com/business/e16461f52435f0cee19fc9135642e3a2	3	-1	482	459	1	50	4665	2.83018867924528		
1138183549	20231105034500	20231105221500	1	madrock1025.com	https://www.madrock1025.com/syndicated-article/?id=1534276	3	-1	504	481	1	50	4661	2.94906166219839		
1138183549	20231105034500	20231105221500	1	wondradio.com	https://wondradio.com/abc-business/d98288fd00ed858fe14a123d7150ab7a	2	-1	467	444	1	50	4665	2.83400809716599		
1138251157	20231105141500	20231105221500	1	wkjc.com	https://wkjc.com/business/e16461f52435f0cee19fc9135642e3a2	3	-1	482	411	1	50	4665	2.83018867924528		
1138251157	20231105141500	20231105221500	1	wondradio.com	https://wondradio.com/abc-business/d98288fd00ed858fe14a123d7150ab7a	2	-1	467	396	1	50	4665	2.83400809716599		
1138251157	20231105141500	20231105221500	1	madrock1025.com	https://www.madrock1025.com/syndicated-article/?id=1534276	3	-1	504	433	1	50	4661	2.94906166219839		
1138281148	20231105190000	20231105221500	1	coastreporter.net	https://www.coastreporter.net/national-news/canadians-stuck-in-gaza-tentatively-set-to-leave-as-early-as-monday-7787020	3	-1	897	853	1	100	8183	-3.48583877995643		
1138281148	20231105190000	20231105221500	1	cloverdalereporter.com	https://www.cloverdalereporter.com/national-news/canadians-stuck-in-gaza-tentatively-set-to-leave-as-early-as-monday-6831970	3	-1	891	847	1	100	2952	-3.33988212180747		
1138300619	20231105221500	20231105221500	1	tvguide.co.uk	http://www.tvguide.co.uk/schedule/2a9265c3-9012-51a0-ad6f-2adc0e64f87c/south-park	1	-1	126	85	0	20	213	-7.89473684210526		
1138300620	20231105221500	20231105221500	1	caribjournal.com	https://www.caribjournal.com/2023/11/05/grand-bahama-flights-sunwing-relaunching/	1	-1	239	152	1	100	703	0		
1138300621	20231105221500	20231105221500	1	cbc.ca	https://www.cbc.ca/news/canada/nova-scotia/veterinarians-burnout-1.7019296	12	-1	5641	5648	0	20	6437	-3.93258426966292		
1138300622	20231105221500	20231105221500	1	cbc.ca	https://www.cbc.ca/news/canada/nova-scotia/veterinarians-burnout-1.7019296	12	-1	5641	5648	0	20	6437	-3.93258426966292		
1138300623	20231105221500	20231105221500	1	floridaweekly.com	https://charlottecounty.floridaweekly.com/events/fw-events/holiday-craft-vendor-fair/	1	-1	90	67	1	20	615	7.21649484536082		
1138165597	20231105003000	20231105221500	1	southpeacenews.com	https://www.southpeacenews.com/rcmp-arrest-man-in-firearm-incident/	5	-1	960	951	1	100	1294	-3.47826086956522		
1138165346	20231105003000	20231105221500	1	myleaderpaper.com	https://www.myleaderpaper.com/news/police_fire/robert-lee-james-sentenced-to-15-years-in-prison/article_bb5f2050-7997-11ee-9866-abd8af5f7194.html	8	-1	1511	1520	1	100	2217	-9.6774193548387		
1138300624	20231105221500	20231105221500	1	yahoo.com	https://news.yahoo.com/shopper-spots-real-human-skull-214522122.html	1	-1	223	267	1	20	1017	0		
1138165601	20231105003000	20231105221500	1	thedailystar.net	https://www.thedailystar.net/news/bangladesh/elections/news/natl-election-likely-between-january-6-9-3462596	8	-1	1193	1158	1	50	3296	2.15264187866928		
1138295489	20231105211500	20231105221500	1	fox17.com	https://fox17.com/news/nation-world/big-city-mayors-hoping-to-meet-with-biden-about-receiving-help-for-migrant-surge-chicago-denver-houston-los-angeles-new-york-southern-border-us-mexico-proper-housing	11	-1	2355	2285	0	10	5973	-1.79820179820179		
